id_consulta,tipo_tarefa,pergunta,resposta,arquitetura,tempo_resposta_seg,ferramenta_esperada,ferramenta_usada,erro,timestamp_inicio,timestamp_fim,referencia_tipo,referencia_url_esperada,referencia_codigo_linha,referencia_letreiro,referencia_sentido_descricao,referencia_erro,referencia_observacao,referencia_timestamp_inicio,referencia_timestamp_fim,referencia_linha_resolvida,referencia_horarios_esperados,referencia_rota_tempo_total_min,referencia_rota_distancia_total_km,referencia_rota_qtd_baldeacoes,referencia_rota_linhas_utilizadas,referencia_rota_pontos_embarque,referencia_rota_pontos_desembarque,referencia_faq_pergunta,referencia_faq_resposta,referencia_faq_texto,referencia_faq_categoria,referencia_faq_similaridade_pergunta,referencia_faq_score,pef,acuracia,completude,delta_temporal_status_seg,delta_temporal_horarios_seg,delta_temporal_rotas_seg,delta_temporal_faq_seg,atualidade,qoi
F038,faq,Qual é o prazo de validade do Bilhete Único da Gestante?,"### Prazo de Validade do Bilhete Único da Gestante

O **Bilhete Único da Gestante** é válido do **5º ao 9º mês de gestação**. Durante esse período, as mulheres grávidas têm acesso ao cartão, que facilita o desembarque pela porta da frente nos ônibus da cidade de São Paulo.

Se você tiver mais perguntas ou precisar de mais informações, sinta-se à vontade para perguntar!",multiagente,12.1287,faq,faq,,2026-06-30T09:54:00.925634,2026-06-30T09:54:13.054416,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:54:00.925634,2026-06-30T09:54:00.925634,,,,,,,,,Qual o prazo de validade do Bilhete Único da Gestante?,O prazo é do 5ª ao 9ª mês de gestação.,"Qual o prazo de validade do Bilhete Único da Gestante?

O prazo é do 5ª ao 9ª mês de gestação.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,1.0,1.0,,,,12.1288,1.0,1.000000
F039,faq,Quando posso solicitar ou revalidar o Bilhete Único de Estudante para 2026?,"### Informações sobre a Solicitação e Revalidação do Bilhete Único de Estudante para o Ano de 2026

#### Prazo para Solicitação e Revalidação:
- A solicitação ou revalidação do Bilhete Único de Estudante para o ano letivo de **2026** estará disponível a partir de **6 de janeiro de 2026** pelo site [sptrans.dne.com.br](http://sptrans.dne.com.br).

#### Passos para Solicitação:
1. Informe a Unidade de Ensino que deseja utilizar o Bilhete Único de Estudante no ano vigente.
2. Aguarde o envio dos dados da sua matrícula à SPTrans pela Unidade de Ensino.
3. Acompanhe a confirmação de sua matrícula no site da SPTrans.
4. Acesse o site para fazer o cadastro ou pagar a taxa de revalidação.

#### Revalidação do Cartão:
- Se você já possui um Bilhete Único de Estudante ativo, a opção de **revalidar o cartão** estará disponível. Certifique-se de que o cartão esteja em perfeito estado, sem trincas ou envergaduras, e que a foto e numeração na parte frontal estejam legíveis.
- Se o cartão estiver danificado, você deve solicitar uma primeira via com o cancelamento do cartão anterior. O uso do benefício será permitido apenas após receber o novo bilhete.
- Se houver saldo no cartão substituído, os créditos serão transferidos para o novo Bilhete Único de Estudante em até **72 horas** após o desbloqueio do novo cartão.

#### Pagamento:
- O valor da taxa para revalidação é equivalente a **sete tarifas vigentes**. O pagamento pode ser feito por PIX, cartão de crédito ou boleto, pelo site na opção **""Estudante""**, em **""Solicitação do Benefício""**.

#### Entrega do Cartão:
- Após a conclusão de todas as etapas, o cartão será enviado para o seu endereço informado no cadastro em até **15 dias**, exceto para quem optar por continuar usando um cartão emitido em anos anteriores.

Se você tiver mais dúvidas ou precisar de mais informações, estou à disposição para ajudar!",multiagente,22.4193,faq,faq,,2026-06-30T09:54:13.055410,2026-06-30T09:54:35.475480,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:54:13.055410,2026-06-30T09:54:13.055410,,,,,,,,,Quando posso solicitar ou revalidar meu Bilhete Único de Estudante para o ano letivo de 2026?,A solicitação ou revalidação do benefício está disponível desde 6 de janeiro de 2026 pelo site sptrans.dne.com.br.,"Quando posso solicitar ou revalidar meu Bilhete Único de Estudante para o ano letivo de 2026?

A solicitação ou revalidação do benefício está disponível desde 6 de janeiro de 2026 pelo site sptrans.dne.com.br.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.95,1.0,,,,22.4201,1.0,0.983333
F040,faq,Quais são as modalidades do Bilhete Único de Estudante?,"### Informações sobre as Modalidades do Bilhete Único de Estudante

O **Bilhete Único de Estudante** possui duas modalidades principais:

1. **Bilhete Único de Estudante Meia-Tarifa**:
   - Nesta modalidade, os créditos eletrônicos são adquiridos diretamente pelo usuário, com uma **redução de 50%** sobre as tarifas básicas vigentes para o usuário comum.

2. **Bilhete Único de Estudante com Gratuidade**:
   - Este tipo de bilhete disponibiliza **cotas de viagens gratuitas**, com uma redução de até **100%** sobre as tarifas básicas vigentes para o usuário comum.

Essas modalidades oferecem opções acessíveis para os estudantes utilizarem o transporte público. Se precisar de mais informações ou tiver outras perguntas, estou à disposição para ajudar!",multiagente,15.073,faq,faq,,2026-06-30T09:54:35.476483,2026-06-30T09:54:50.549614,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:54:35.476483,2026-06-30T09:54:35.476483,,,,,,,,,Quais são as modalidades do Bilhete Único de Estudante?,"• Bilhete Único de Estudante Meia-Tarifa, cujos créditos eletrônicos são adquiridos diretamente pelo usuário com redução de 50% (cinquenta por cento) sobre as tarifas básicas vigentes para o usuário comum.
• Bilhete Único de Estudante com Gratuidade, cujas cotas de viagens gratuitas são disponibilizadas com redução de até 100% (cem por cento) sobre as tarifas básicas vigentes para o usuário comum.","Quais são as modalidades do Bilhete Único de Estudante?

• Bilhete Único de Estudante Meia-Tarifa, cujos créditos eletrônicos são adquiridos diretamente pelo usuário com redução de 50% (cinquenta por cento) sobre as tarifas básicas vigentes para o usuário comum.
• Bilhete Único de Estudante com Gratuidade, cujas cotas de viagens gratuitas são disponibilizadas com redução de até 100% (cem por cento) sobre as tarifas básicas vigentes para o usuário comum.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.93,1.0,,,,15.0731,1.0,0.976667
F041,faq,Quem pode adquirir o Bilhete Único de Estudante?,"### Informações sobre Quem Pode Adquirir o Bilhete Único de Estudante

O **Bilhete Único de Estudante** pode ser adquirido por:

- **Alunos do Ensino Fundamental**
- **Alunos do Ensino Médio**
- **Alunos do Ensino Técnico e Profissionalizante**
- **Alunos do Ensino Superior e Tecnológico**

Esses alunos devem estar matriculados em instituições de ensino que pertençam à rede pública municipal, estadual, federal ou à rede privada de ensino, desde que seus cursos sejam devidamente autorizados, reconhecidos e fiscalizados pelas autoridades competentes.

#### Requisitos:
- A instituição de ensino frequentada pelo estudante deve estar localizada a uma distância não inferior a **1 (um) quilômetro** da residência do aluno e deve existir uma ligação de transporte coletivo público entre esses pontos.
- Os alunos devem residir no **Município de São Paulo** e estar matriculados em cursos sediados na **Região Metropolitana de São Paulo**, ou residir na Região Metropolitana e estar matriculados em cursos no Município de São Paulo ou em municípios constantes de portaria da SMT.

Se precisar de mais informações ou tiver outras perguntas, estou aqui para ajudar!",multiagente,16.0239,faq,faq,,2026-06-30T09:54:50.551623,2026-06-30T09:55:06.575518,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:54:50.551623,2026-06-30T09:54:50.551623,,,,,,,,,Quem pode adquirir o Bilhete Único de Estudante?,"Alunos do Ensino Fundamental, Ensino Médio, Ensino Técnico e Profissionalizante, Ensino Superior e Tecnológico, na rede pública municipal, estadual e federal ou na rede privada de ensino, cujos cursos sejam devidamente autorizados, oficialmente reconhecidos e fiscalizados pelas autoridades competentes. A instituição de ensino frequentada pelo estudante deverá localizar-se a uma distância não inferior a 1 (um) quilômetro da residência do aluno, e desde que exista ligação de transporte coletivo público entre estes pontos. É necessário ainda que, comprovadamente, os alunos residam no Município de São Paulo e estejam matriculados em cursos sediados na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT; ou residam na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT e estejam matriculados em cursos sediados no Município de São Paulo.","Quem pode adquirir o Bilhete Único de Estudante?

Alunos do Ensino Fundamental, Ensino Médio, Ensino Técnico e Profissionalizante, Ensino Superior e Tecnológico, na rede pública municipal, estadual e federal ou na rede privada de ensino, cujos cursos sejam devidamente autorizados, oficialmente reconhecidos e fiscalizados pelas autoridades competentes. A instituição de ensino frequentada pelo estudante deverá localizar-se a uma distância não inferior a 1 (um) quilômetro da residência do aluno, e desde que exista ligação de transporte coletivo público entre estes pontos. É necessário ainda que, comprovadamente, os alunos residam no Município de São Paulo e estejam matriculados em cursos sediados na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT; ou residam na Região Metropolitana de São Paulo ou nos municípios constantes de portaria da SMT e estejam matriculados em cursos sediados no Município de São Paulo.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.9234,1.0,,,,16.0239,1.0,0.974467
F042,faq,Quanto custa a segunda via do Bilhete Único de Estudante?,"### Custo da Segunda Via do Bilhete Único de Estudante

A segunda via do **Bilhete Único de Estudante** possui um custo equivalente a **7 tarifas de ônibus vigentes**.

#### Formas de Pagamento:
O pagamento pode ser realizado das seguintes maneiras:
- **Pix**
- **Cartão de crédito**
- **Boleto**

Essas opções de pagamento estão disponíveis no site da SPTrans durante o processo de solicitação da segunda via.

Se precisar de mais informações ou tiver dúvidas adicionais, estou aqui para ajudar!",multiagente,15.4266,faq,faq,,2026-06-30T09:55:06.577521,2026-06-30T09:55:22.003529,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:55:06.577521,2026-06-30T09:55:06.577521,,,,,,,,,Quanto custa a 2ª via do Bilhete Único de Estudante?,"7 tarifas de ônibus vigentes. O pagamento pode ser feito por Pix, cartão ou boleto, conforme opções disponíveis no site.","Quanto custa a 2ª via do Bilhete Único de Estudante?

7 tarifas de ônibus vigentes. O pagamento pode ser feito por Pix, cartão ou boleto, conforme opções disponíveis no site.",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.8846,1.0,,,,15.426,1.0,0.961533
F046,faq,Qual é o limite de tempo para reapresentar o Bilhete Único Especial da Pessoa com Deficiência no mesmo ônibus?,"### Limite de Tempo para Reapresentar o Bilhete Único Especial da Pessoa com Deficiência

Sim, há um limite de tempo para a reapresentação do **Bilhete Único Especial da Pessoa com Deficiência** no mesmo coletivo:

- **60 minutos**: Este é o limite para reapresentar o cartão no mesmo ônibus.
- **30 minutos**: Nos bloqueios do metrô/trem, o limite é de 30 minutos.

Se precisar de mais informações ou tiver mais dúvidas, estou à disposição para ajudar!",multiagente,22.305,faq,faq,,2026-06-30T09:55:22.004528,2026-06-30T09:55:44.309099,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:55:22.004528,2026-06-30T09:55:22.004528,,,,,,,,,Há limite de tempo para reapresentação do Bilhete Único Especial da Pessoa com Deficiência no mesmo coletivo?,"Sim, o limite para reapresentação do cartão no mesmo coletivo é de 60 minutos. Nos bloqueios do metrô/trem, o limite é de 30 minutos.","Há limite de tempo para reapresentação do Bilhete Único Especial da Pessoa com Deficiência no mesmo coletivo?

Sim, o limite para reapresentação do cartão no mesmo coletivo é de 60 minutos. Nos bloqueios do metrô/trem, o limite é de 30 minutos.",BILHETE ÚNICO ESPECIAL DA PESSOA COM DEFICIÊNCIA,1.0,1.0,1,0.9722,1.0,,,,22.3046,1.0,0.990733
F048,faq,Pessoas de 60 a 64 anos com gratuidade precisam recarregar o Bilhete Único?,"### Recarga do Bilhete Único para Pessoas de 60 a 64 Anos com Gratuidade

Pessoas com idades entre **60 a 64 anos** que têm direito à gratuidade precisam, sim, recarregar o **Bilhete Único Personalizado (Comum)** para usufruir desse benefício.

#### Detalhes:
- **Cota Mensal de Gratuidade**: Todo mês, uma cota de gratuidade é disponibilizada, que deve ser carregada.
- **Como Recarregar**: Para carregar o benefício, o usuário deve encostar o bilhete duas vezes em uma máquina de recarga.

Este procedimento é necessário para que a gratuidade seja efetivamente utilizada no transporte público.

Se você tiver mais perguntas ou precisar de mais informações, estou aqui para ajudar!",multiagente,20.663,faq,faq,,2026-06-30T09:55:44.311245,2026-06-30T09:56:04.970762,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:55:44.311245,2026-06-30T09:55:44.311245,,,,,,,,,"Tenho direito à gratuidade, então por que preciso recarregar o cartão?","A pessoa com 60 a 64 anos utilizará o Bilhete Único Personalizado (Comum) que receberá uma cota mensal de gratuidade. Todo mês será disponibilizado o benefício, que deve ser carregado encostando o bilhete duas vezes em uma máquina de recarga.","Tenho direito à gratuidade, então por que preciso recarregar o cartão?

A pessoa com 60 a 64 anos utilizará o Bilhete Único Personalizado (Comum) que receberá uma cota mensal de gratuidade. Todo mês será disponibilizado o benefício, que deve ser carregado encostando o bilhete duas vezes em uma máquina de recarga.",GRATUIDADE - PESSOAS COM 60 A 64 ANOS,1.0,1.0,1,0.9091,1.0,,,,20.6595,1.0,0.969700
F049,faq,Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?,"### Direito ao Bilhete Único Especial da Pessoa Obesa

O **Bilhete Único Especial da Pessoa Obesa** é destinado a:

- **Usuários com Índice de Massa Corporal (IMC) superior a 39,9**.
- **Residência**: O usuário deve residir no **Município de São Paulo** ou na **Região Metropolitana**.

#### Uso do Bilhete:
- O bilhete permite que o usuário desembarque pela porta dianteira do ônibus, após o pagamento da tarifa/giro da catraca e a apresentação do Bilhete Único Especial ao motorista.
- **Importante**: Este tipo de cartão **não proporciona isenção tarifária**.

Se você tiver mais perguntas ou precisar de mais informações, estou aqui para ajudar!",multiagente,15.3515,faq,faq,,2026-06-30T09:56:04.970762,2026-06-30T09:56:20.327225,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:56:04.970762,2026-06-30T09:56:04.970762,,,,,,,,,Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?,"Usuários com Índice de Massa Corporal (IMC) superior a 39,9, residentes no Município de São Paulo ou na Região Metropolitana, podem adquirir o cartão para desembarcarem pela porta dianteira do ônibus, após o pagamento da tarifa/giro da catraca e apresentação do Bilhete Único Especial ao motorista.
Nota: Esse tipo de cartão não proporciona isenção tarifária.","Quem tem direito ao Bilhete Único Especial da Pessoa Obesa?

Usuários com Índice de Massa Corporal (IMC) superior a 39,9, residentes no Município de São Paulo ou na Região Metropolitana, podem adquirir o cartão para desembarcarem pela porta dianteira do ônibus, após o pagamento da tarifa/giro da catraca e apresentação do Bilhete Único Especial ao motorista.
Nota: Esse tipo de cartão não proporciona isenção tarifária.",BILHETE ÚNICO ESPECIAL DA PESSOA OBESA,1.0,1.0,1,0.9394,1.0,,,,15.3565,1.0,0.979800
F050,faq,Quais são as regras de uso do Bilhete Único Vale-Transporte?,"### Regras de Uso do Bilhete Único Vale-Transporte

As regras de utilização do **Bilhete Único Vale-Transporte** são as seguintes:

1. **Dois Embarques em Ônibus**:
   - Permite dois embarques em ônibus diferentes dentro do período de **três horas**, com o pagamento de uma tarifa Vale-Transporte Ônibus.

2. **Embarque em Ônibus e Sistema Trilhos**:
   - Permite um embarque em ônibus, durante até **3 horas**, e um embarque no sistema de trilhos (metrô/trem) nas **duas primeiras horas**, com o pagamento de uma tarifa de Integração Ônibus + metrô/trem Vale-Transporte.

3. **Embarque no Sistema Trilhos**:
   - Permite um embarque no sistema de trilhos (metrô/trem), pagando uma tarifa Vale-Transporte metrô/trem.

### Informações Adicionais
- Para utilizar o Vale-Transporte, você deve informar o número do seu Bilhete Único personalizado à área de Recursos Humanos da sua empresa.
- Para solicitar o Bilhete Único para uso como Vale-Transporte, o serviço está disponível diretamente pelo site da SPTrans.
- O limite de recarga para créditos do tipo Vale-Transporte é de até **R$ 650,00 por dia** e o saldo acumulado não pode ultrapassar **R$ 1.184,00**.

Se precisar de mais informações ou tiver outras perguntas, sinta-se à vontade para perguntar!",multiagente,36.1482,faq,faq,,2026-06-30T09:56:20.329256,2026-06-30T09:56:56.477386,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:56:20.329256,2026-06-30T09:56:20.329256,,,,,,,,,Quais são as regras de utilização do Bilhete Único Vale-Transporte?,"São permitidos:1. Dois embarques em ônibus diferentes, no período de três horas, com o pagamento de uma tarifa Vale-Transporte Ônibus.2. Um embarque em ônibus, em até 3 horas e um embarque no sistema trilhos (metrô/trem), nas duas primeiras horas, com o pagamento de uma tarifa Integração Ônibus + metrô/trem Vale-Transporte.3. Um embarque no sistema trilhos (metrô/trem), pagando uma tarifa Vale-Transporte metrô/trem.","Quais são as regras de utilização do Bilhete Único Vale-Transporte?

São permitidos:1. Dois embarques em ônibus diferentes, no período de três horas, com o pagamento de uma tarifa Vale-Transporte Ônibus.2. Um embarque em ônibus, em até 3 horas e um embarque no sistema trilhos (metrô/trem), nas duas primeiras horas, com o pagamento de uma tarifa Integração Ônibus + metrô/trem Vale-Transporte.3. Um embarque no sistema trilhos (metrô/trem), pagando uma tarifa Vale-Transporte metrô/trem.",BILHETE ÚNICO VALE-TRANSPORTE,1.0,1.0,1,0.9479,1.0,,,,36.1481,1.0,0.982633
F001,faq,Como funciona a gratuidade dos ônibus municipais aos domingos?,"### Gratuidade dos Ônibus Municipais aos Domingos

Nos **domingos**, viajar nos ônibus municipais da cidade de São Paulo é **gratuito para todos os passageiros**. As principais informações sobre essa gratuidade são:

- **Horário**: A gratuidade vale das **0h às 23h59**.
- **Viagens**: Não há limite de viagens, ou seja, o passageiro pode realizar quantas viagens precisar dentro desse período.
- **Integração**: Não há desconto na integração com os sistemas de trilhos (metrô/trem) aos domingos, pois os ônibus já são gratuitos.

#### Datas Especiais
Essa gratuidade também se aplica em datas especiais, como:
- **Natal** (25/12)
- **Ano Novo** (1/1)
- **Aniversário de São Paulo** (25/1)

Se você tiver mais perguntas ou precisar de mais esclarecimentos, fique à vontade para perguntar!",multiagente,23.9786,faq,faq,,2026-06-30T09:56:56.477386,2026-06-30T09:57:20.448663,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:56:56.477386,2026-06-30T09:56:56.477386,,,,,,,,,Como funciona a gratuidade aos domingos?,"Viajar nos ônibus municipais da cidade de São Paulo é gratuito em todos os domingos, para todos os passageiros da 0h às 23h59.","Como funciona a gratuidade aos domingos?

Viajar nos ônibus municipais da cidade de São Paulo é gratuito em todos os domingos, para todos os passageiros da 0h às 23h59.",GRATUIDADE AOS DOMINGOS,1.0,1.0,1,0.9,1.0,,,,23.9713,1.0,0.966667
F003,faq,"No Serviço Atende+ da SPTrans, como o usuário deve cancelar uma viagem agendada?","### Como Cancelar uma Viagem Agendada no Serviço Atende+

Para cancelar uma viagem agendada no **Serviço Atende+**, o usuário pode seguir um dos métodos abaixo:

1. **Acesso pelo Site**:
   - Acesse o site oficial: [atende.sptrans.com.br](http://atende.sptrans.com.br) e registre o cancelamento da sua viagem.

2. **Central de Atendimento**:
   - Ligue para a **Central de Atendimento** pelo número **156** e faça o registro do cancelamento.

Esses são os passos que você deve seguir para cancelar sua viagem agendada. Se precisar de mais alguma informação, fique à vontade para perguntar!",multiagente,14.0019,faq,faq,,2026-06-30T09:57:20.448663,2026-06-30T09:57:34.461888,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:57:20.448663,2026-06-30T09:57:20.448663,,,,,,,,,Como posso cancelar minhas viagens?,Acesse o site ou ligue para Central de Atendimento 156 e registre o cancelamento.,"Como posso cancelar minhas viagens?

Acesse o site ou ligue para Central de Atendimento 156 e registre o cancelamento.",ATENDE+,1.0,1.0,1,1.0,1.0,,,,14.0132,1.0,1.000000
F004,faq,Posso personalizar meu Bilhete Único com nome social?,"### Personalização do Bilhete Único com Nome Social

Sim, é possível personalizar o **Bilhete Único** com o seu **nome social**. Esse procedimento está garantido pelo **Decreto Municipal nº 58.228/2018**.

#### Como Proceder

1. **Solicitação**: Os interessados devem solicitar a inclusão do nome social pelo site oficial da SPTrans, acessando [sptrans.com.br/atendimento](http://sptrans.com.br/atendimento).
   
2. **Preenchimento**: Insira a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".

3. **Documentação**: Ao solicitar em um Posto Central, é necessário apresentar um documento de identidade. 

#### Observações

- Para solicitar a personalização, é necessário ser maior de 18 anos, ou estar acompanhado de um responsável legal com documento de identificação.
- O Bilhete Único será confeccionado com o nome social no lugar do nome civil.

Caso tenha mais dúvidas ou precise de mais informações, sinta-se à vontade para perguntar!",multiagente,20.0652,faq,faq,,2026-06-30T09:57:34.461888,2026-06-30T09:57:54.527487,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:57:34.461888,2026-06-30T09:57:34.461888,,,,,,,,,Posso personalizar o meu Bilhete Único com “Nome Social”?,"Sim. Esse procedimento está garantido pelo Decreto Municipal nº 58.228/2018. Os interessados podem solicitar o serviço pelo site: sptrans.com.br/atendimento, inserindo a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".","Posso personalizar o meu Bilhete Único com “Nome Social”?

Sim. Esse procedimento está garantido pelo Decreto Municipal nº 58.228/2018. Os interessados podem solicitar o serviço pelo site: sptrans.com.br/atendimento, inserindo a informação no campo correspondente na seção ""Meus Dados"" do menu ""Meu Perfil"".",BILHETE ÚNICO,1.0,1.0,1,0.9205,1.0,,,,20.0656,1.0,0.973500
F005,faq,Por quanto tempo valem os créditos adquiridos após 22/03/2019 no Bilhete Único?,"### Validade dos Créditos Adquiridos no Bilhete Único Após 22/03/2019

Os créditos adquiridos no **Bilhete Único** após **22 de março de 2019** têm validade de **12 meses**. Isso significa que, após essa data, os créditos só poderão ser utilizados dentro desse período de um ano. 

Caso tenha mais dúvidas ou precise de outras informações, estou à disposição!",multiagente,14.8663,faq,faq,,2026-06-30T09:57:54.527487,2026-06-30T09:58:09.394074,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:57:54.527487,2026-06-30T09:57:54.527487,,,,,,,,,Qual é o prazo máximo de validade dos créditos eletrônicos monetários e temporais?,Créditos adquiridos após 22/03/2019 valem por 12 meses.,"Qual é o prazo máximo de validade dos créditos eletrônicos monetários e temporais?

Créditos adquiridos após 22/03/2019 valem por 12 meses.",BILHETE ÚNICO,1.0,1.0,1,0.9167,1.0,,,,14.8666,1.0,0.972233
F008,faq,O Bilhete Único Mamãe Tarifa Zero pode ser usado nos ônibus da SPTrans?,"### Uso do Bilhete Único Mamãe Tarifa Zero nos Ônibus da SPTrans

O **Bilhete Único Mamãe Tarifa Zero** pode ser utilizado **nos ônibus da SPTrans**. Este programa concede transporte gratuito para mães, pais e responsáveis (como padrasto, madrasta, avó, tio, entre outros) de crianças de zero a 4 anos que estejam matriculadas em creches públicas de São Paulo. 

#### Informações Adicionais:
- Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos **apenas para uso nos ônibus da SPTrans**.
- Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).

Caso precise de mais informações ou tenha outras dúvidas, estou à disposição!",multiagente,15.7739,faq,faq,,2026-06-30T09:58:09.396074,2026-06-30T09:58:25.169197,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:58:09.395074,2026-06-30T09:58:09.395074,,,,,,,,,O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?,"Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo Comum.","O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?

Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo Comum.",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1,0.8947,1.0,,,,15.7741,1.0,0.964900
F009,faq,O Bilhete Único Mamãe Tarifa Zero pode ser usado no metrô ou no trem?,"O **Bilhete Único Mamãe Tarifa Zero** **não pode ser usado no metrô ou no trem**. Os créditos de gratuidade desse bilhete são válidos **apenas para uso nos ônibus da SPTrans**. 

Para utilizar o metrô ou o trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo). 

Se você tiver mais perguntas ou precisar de informações adicionais, estou aqui para ajudar!",multiagente,5.4901,faq,faq,,2026-06-30T09:58:25.169197,2026-06-30T09:58:30.659111,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:58:25.169197,2026-06-30T09:58:25.169197,,,,,,,,,O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?,"Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).","O Bilhete Único Mamãe Tarifa Zero poderá ser usado no metrô ou trem?

Os créditos de gratuidade do Bilhete Único Mamãe Tarifa Zero são válidos apenas para uso nos ônibus da SPTrans. 
Para utilizar o metrô ou trem, é necessário carregar o cartão com créditos do tipo ""Comum"" (dinheiro ou cotas de tempo).",BILHETE ÚNICO MAMÃE TARIFA ZERO,1.0,1.0,1.0,0.9545,1.0,,,,5.4899,1.0,0.984833
F013,faq,Qual é o prazo de entrega do Bilhete Único da Gestante após entregar a documentação?,"### Prazo de Entrega do Bilhete Único da Gestante

A previsão de entrega do **Bilhete Único da Gestante** é de **até 20 dias** a contar da data em que toda a documentação necessária for entregue.

Se precisar de mais informações ou tiver outras perguntas, estou aqui para ajudar!",multiagente,12.9327,faq,faq,,2026-06-30T09:58:30.662528,2026-06-30T09:58:43.595735,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:58:30.662528,2026-06-30T09:58:30.662528,,,,,,,,,Qual o prazo para entrega do Bilhete Único da Gestante?,A previsão de entrega é de até 20 dias a contar da data de entrega de toda a documentação necessária.,"Qual o prazo para entrega do Bilhete Único da Gestante?

A previsão de entrega é de até 20 dias a contar da data de entrega de toda a documentação necessária.",BILHETE ÚNICO DA GESTANTE,1.0,1.0,1,0.9688,1.0,,,,12.9332,1.0,0.989600
F015,faq,Quais são as formas de pagamento da solicitação do Bilhete Único de Estudante?,"### Formas de Pagamento da Solicitação do Bilhete Único de Estudante

As formas de pagamento para a solicitação do **Bilhete Único de Estudante** são:

- **PIX**
- **Cartão de crédito**
- **Boleto**

Essas opções estão disponíveis pelo **site do Documento Nacional dos Estudantes (DNE)**.

Se precisar de mais informações ou tiver outras perguntas, estou à disposição!",multiagente,15.1577,faq,faq,,2026-06-30T09:58:43.596735,2026-06-30T09:58:58.749085,faq,,,,,,Gabarito FAQ definido manualmente no CSV de entrada.,2026-06-30T09:58:43.596735,2026-06-30T09:58:43.596735,,,,,,,,,Quais as formas de pagamento da solicitação do Bilhete Único de Estudante?,"• Pelo site do Documento Nacional dos Estudantes – DNE (PIX, cartão de crédito ou boleto)","Quais as formas de pagamento da solicitação do Bilhete Único de Estudante?

• Pelo site do Documento Nacional dos Estudantes – DNE (PIX, cartão de crédito ou boleto)",BILHETE ÚNICO DE ESTUDANTE,1.0,1.0,1,0.8889,1.0,,,,15.1524,1.0,0.962967
